age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,jobEnc,maritalEnc,educationEnc,defaultEnc,housingEnc,loanEnc,contactEnc,monthEnc,poutcomeEnc,depositEnc
34,services,married,secondary,no,-451.0,yes,yes,cellular,23.0,jul,498,1,-1,0,unknown,no,7.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0
53,management,married,tertiary,no,261.0,no,no,cellular,19.0,aug,100,2,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
55,entrepreneur,married,tertiary,no,323.0,yes,yes,cellular,13.0,may,200,1,-1,0,unknown,no,2.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0
51,entrepreneur,single,tertiary,no,0.0,no,no,cellular,30.0,jan,643,1,-1,0,unknown,no,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
58,retired,married,secondary,no,235.0,no,no,cellular,27.0,aug,88,4,-1,0,unknown,no,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
35,blue-collar,married,primary,no,526.0,yes,no,cellular,2.0,feb,914,2,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
35,blue-collar,married,primary,no,4366.0,yes,no,unknown,28.0,may,173,3,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
31,technician,married,tertiary,no,0.0,yes,yes,unknown,13.0,may,164,2,-1,0,unknown,no,9.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
32,student,married,secondary,no,833.0,yes,no,telephone,2.0,nov,227,5,164,3,other,no,8.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0
59,retired,married,primary,yes,-13.0,no,no,cellular,11.0,aug,77,1,-1,0,unknown,no,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
50,management,divorced,tertiary,no,405.0,no,no,cellular,2.0,apr,82,6,-1,0,unknown,no,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
37,blue-collar,married,primary,no,3517.0,yes,no,unknown,23.0,may,445,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
30,services,married,secondary,no,699.0,yes,no,unknown,29.0,may,544,1,-1,0,unknown,no,7.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
41,blue-collar,married,primary,no,943.0,yes,no,unknown,29.0,may,242,3,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
43,blue-collar,married,primary,no,794.0,yes,no,cellular,13.0,may,38,3,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0
34,blue-collar,married,primary,no,503.0,yes,no,unknown,26.0,may,120,2,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
42,management,married,tertiary,no,-700.0,yes,no,unknown,14.0,may,110,1,-1,0,unknown,no,4.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
33,management,married,tertiary,no,644.0,no,no,cellular,11.0,aug,99,2,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
26,services,single,secondary,no,335.0,no,no,telephone,29.0,jan,393,2,-1,0,unknown,no,7.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0
32,technician,single,secondary,no,719.0,yes,no,unknown,28.0,may,79,6,-1,0,unknown,no,9.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
41,management,married,tertiary,no,-195.0,no,yes,cellular,20.0,nov,112,1,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0
49,technician,divorced,secondary,no,972.0,no,no,cellular,16.0,nov,104,3,175,2,failure,no,9.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
51,blue-collar,married,primary,no,5050.0,no,yes,unknown,16.0,jun,75,7,-1,0,unknown,no,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0
43,blue-collar,married,primary,no,232.0,no,yes,cellular,15.0,may,45,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0
45,services,married,primary,no,2406.0,yes,yes,cellular,20.0,apr,108,2,-1,0,unknown,no,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
42,entrepreneur,married,secondary,no,324.0,yes,no,cellular,15.0,jul,528,3,-1,0,unknown,no,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
37,blue-collar,married,secondary,no,168.0,yes,no,cellular,17.0,apr,266,2,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
59,retired,married,secondary,no,374.0,no,no,cellular,29.0,aug,272,2,-1,0,unknown,no,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
31,services,single,secondary,no,658.0,no,no,cellular,22.0,may,100,1,-1,0,unknown,no,7.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
22,admin.,single,secondary,no,-1.0,yes,no,unknown,9.0,may,136,1,-1,0,unknown,no,0.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
30,self-employed,single,secondary,no,280.0,no,no,telephone,5.0,may,92,3,-1,0,unknown,no,6.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0
52,admin.,divorced,unknown,no,0.0,no,no,cellular,26.0,aug,168,4,-1,0,unknown,no,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
50,self-employed,married,primary,no,0.0,no,no,cellular,22.0,aug,125,4,-1,0,unknown,no,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
34,admin.,married,secondary,no,2064.0,yes,no,unknown,26.0,may,165,2,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
30,blue-collar,married,secondary,no,128.0,yes,no,unknown,14.0,may,273,1,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
56,blue-collar,married,primary,no,0.0,yes,no,cellular,17.0,jul,82,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
31,technician,single,secondary,no,863.0,yes,no,cellular,3.0,feb,146,1,263,5,success,no,9.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
51,admin.,married,secondary,no,50.0,no,no,cellular,26.0,aug,178,2,-1,0,unknown,no,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
33,services,single,secondary,no,187.0,yes,no,cellular,20.0,apr,168,3,326,1,failure,no,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,blue-collar,married,secondary,yes,-614.0,yes,no,unknown,26.0,may,118,2,-1,0,unknown,no,1.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,3.0,0.0
46,technician,married,tertiary,no,841.0,yes,no,unknown,6.0,may,158,1,-1,0,unknown,no,9.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
44,services,divorced,secondary,no,206.0,yes,no,cellular,14.0,may,78,1,365,1,failure,no,7.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0
51,blue-collar,married,secondary,no,984.0,yes,no,telephone,7.0,apr,353,4,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
39,technician,single,secondary,no,201.0,no,yes,unknown,6.0,jun,148,4,-1,0,unknown,no,9.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0
41,technician,married,tertiary,no,585.0,yes,no,telephone,20.0,apr,60,1,-1,0,unknown,no,9.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
33,management,single,tertiary,no,8514.0,no,no,cellular,20.0,aug,131,1,-1,0,unknown,no,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
31,admin.,married,secondary,no,728.0,yes,yes,cellular,15.0,may,152,1,352,4,failure,no,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0
60,entrepreneur,divorced,secondary,no,80.0,yes,no,unknown,15.0,may,397,1,-1,0,unknown,no,2.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
34,technician,married,secondary,no,1246.0,no,no,unknown,28.0,may,88,3,-1,0,unknown,no,9.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0
58,services,married,secondary,no,818.0,no,no,cellular,22.0,aug,283,1,-1,0,unknown,no,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
36,admin.,single,unknown,no,1815.0,no,no,unknown,5.0,jun,387,1,-1,0,unknown,no,0.0,2.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
42,technician,married,secondary,no,0.0,no,no,cellular,30.0,jul,351,2,-1,0,unknown,no,9.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
44,services,divorced,secondary,no,210.0,no,yes,unknown,12.0,may,111,2,-1,0,unknown,no,7.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,3.0,0.0
31,services,married,secondary,no,71.0,yes,no,cellular,17.0,jul,740,2,-1,0,unknown,no,7.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
51,blue-collar,married,primary,no,1869.0,no,no,unknown,17.0,jun,30,3,-1,0,unknown,no,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
59,admin.,married,primary,no,1040.0,no,no,telephone,31.0,jul,733,1,-1,0,unknown,no,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
33,admin.,married,secondary,no,920.0,no,no,cellular,13.0,aug,111,1,105,1,success,no,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
47,blue-collar,married,secondary,no,668.0,yes,no,cellular,4.0,may,230,6,354,2,success,no,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0
43,management,divorced,tertiary,no,36.0,no,no,cellular,13.0,feb,61,1,193,1,failure,no,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
44,housemaid,married,primary,yes,-972.0,yes,yes,unknown,16.0,may,114,2,-1,0,unknown,no,3.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,3.0,0.0
29,admin.,single,secondary,no,382.0,yes,no,unknown,12.0,may,460,1,-1,0,unknown,no,0.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
30,admin.,married,secondary,no,-170.0,yes,yes,unknown,26.0,may,130,1,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
43,management,married,unknown,no,5172.0,yes,no,unknown,29.0,may,57,3,-1,0,unknown,no,4.0,1.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
53,technician,single,tertiary,no,1.0,no,no,cellular,21.0,aug,190,1,-1,0,unknown,no,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
46,blue-collar,married,secondary,no,922.0,yes,no,telephone,18.0,nov,296,2,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,3.0,0.0
41,management,married,tertiary,no,3016.0,yes,no,cellular,14.0,jul,80,3,-1,0,unknown,no,4.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
44,blue-collar,married,primary,no,0.0,yes,no,cellular,30.0,jul,83,2,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
38,management,married,tertiary,no,1101.0,yes,no,telephone,9.0,nov,43,1,-1,0,unknown,no,4.0,1.0,2.0,0.0,1.0,0.0,1.0,9.0,3.0,0.0
43,management,divorced,tertiary,no,3578.0,no,no,cellular,29.0,jan,376,2,-1,0,unknown,no,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
41,blue-collar,married,primary,no,0.0,yes,yes,unknown,6.0,may,238,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
44,blue-collar,married,secondary,no,0.0,yes,no,cellular,21.0,jul,90,1,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
31,blue-collar,married,secondary,no,-190.0,yes,yes,cellular,8.0,may,299,3,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0
59,self-employed,married,tertiary,no,185.0,no,no,cellular,4.0,feb,283,1,-1,0,unknown,no,6.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
30,management,single,tertiary,no,156.0,yes,no,unknown,9.0,jun,174,9,-1,0,unknown,no,4.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0
35,blue-collar,married,secondary,no,503.0,yes,yes,unknown,9.0,may,57,2,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
57,retired,married,secondary,no,485.0,no,no,cellular,2.0,feb,79,2,187,2,failure,no,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
53,technician,divorced,secondary,no,392.0,yes,no,cellular,28.0,jan,70,1,245,1,failure,no,9.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
35,blue-collar,married,secondary,no,625.0,no,no,cellular,13.0,may,267,1,-1,0,unknown,no,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
49,services,married,primary,no,468.0,no,no,cellular,5.0,aug,608,2,-1,0,unknown,no,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
41,management,married,secondary,no,280.0,yes,no,cellular,2.0,jun,88,1,95,2,success,no,4.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0
40,services,married,secondary,no,181.0,yes,no,unknown,16.0,may,370,1,-1,0,unknown,no,7.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
57,admin.,married,unknown,no,1401.0,no,no,cellular,21.0,aug,91,22,-1,0,unknown,no,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
38,management,married,unknown,no,1349.0,yes,no,unknown,6.0,may,100,1,-1,0,unknown,no,4.0,1.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
49,services,married,primary,no,5737.0,yes,no,unknown,29.0,may,417,2,-1,0,unknown,no,7.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
38,management,married,tertiary,no,1187.0,yes,yes,cellular,2.0,feb,157,1,-1,0,unknown,no,4.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0
26,admin.,married,secondary,no,5231.0,no,yes,cellular,17.0,jul,222,2,-1,0,unknown,no,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
34,admin.,married,secondary,no,3185.0,yes,no,unknown,13.0,may,520,1,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
58,management,married,tertiary,no,3228.0,no,no,cellular,19.0,aug,58,2,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
30,services,married,secondary,no,80.0,yes,no,unknown,8.0,may,185,2,-1,0,unknown,no,7.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
52,blue-collar,divorced,primary,no,2800.0,no,no,unknown,19.0,jun,149,1,-1,0,unknown,no,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
30,technician,single,tertiary,no,10.0,no,no,cellular,26.0,aug,276,8,-1,0,unknown,no,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
52,blue-collar,married,secondary,no,331.0,no,no,cellular,8.0,aug,84,4,-1,0,unknown,no,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
34,entrepreneur,married,secondary,no,223.0,no,yes,cellular,11.0,aug,103,6,-1,0,unknown,no,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
33,blue-collar,married,primary,no,0.0,no,no,cellular,8.0,may,174,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
34,admin.,married,tertiary,no,35.0,yes,no,cellular,15.0,oct,76,1,69,2,failure,no,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0
23,admin.,married,secondary,no,299.0,yes,no,unknown,19.0,jun,104,1,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0
37,blue-collar,married,primary,no,240.0,yes,no,cellular,11.0,may,259,1,370,2,other,no,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0
59,management,married,unknown,no,3534.0,no,no,cellular,21.0,nov,216,4,-1,0,unknown,no,4.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
42,management,married,tertiary,no,223.0,no,no,cellular,6.0,aug,92,6,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
50,admin.,divorced,secondary,no,-194.0,yes,no,cellular,13.0,apr,238,2,-1,0,unknown,no,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
41,technician,divorced,secondary,no,1545.0,no,yes,cellular,13.0,aug,183,2,-1,0,unknown,no,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
34,technician,single,secondary,no,440.0,yes,no,cellular,6.0,may,445,2,345,2,failure,no,9.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0
57,management,married,primary,no,2538.0,no,yes,telephone,17.0,jul,485,2,-1,0,unknown,no,4.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0
52,services,married,unknown,no,337.0,yes,no,unknown,19.0,may,85,3,-1,0,unknown,no,7.0,1.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
61,retired,married,unknown,no,-492.0,no,yes,unknown,4.0,jul,333,1,-1,0,unknown,no,5.0,1.0,3.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0
31,technician,single,tertiary,no,53.0,no,no,cellular,28.0,jan,97,2,-1,0,unknown,no,9.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
27,student,single,secondary,no,91.0,no,no,telephone,4.0,dec,157,6,95,37,other,no,8.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
48,blue-collar,single,primary,no,316.0,no,no,unknown,5.0,jun,560,2,-1,0,unknown,no,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
27,management,single,unknown,no,3196.0,no,no,cellular,9.0,feb,10,2,-1,0,unknown,no,4.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
37,blue-collar,married,secondary,no,2697.0,yes,no,cellular,20.0,apr,430,1,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
28,student,single,tertiary,no,3.0,no,no,cellular,11.0,nov,135,2,148,1,other,no,8.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
34,services,married,secondary,no,244.0,no,no,cellular,4.0,feb,696,2,-1,0,unknown,no,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
42,services,single,unknown,no,410.0,no,no,cellular,21.0,nov,34,2,-1,0,unknown,no,7.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
39,admin.,married,secondary,no,159.0,no,no,cellular,19.0,nov,177,1,-1,0,unknown,no,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
30,management,married,tertiary,no,6432.0,yes,no,cellular,21.0,nov,206,2,119,3,other,no,4.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0
35,blue-collar,married,secondary,no,-701.0,yes,yes,cellular,7.0,may,531,3,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0
43,housemaid,single,primary,no,24.0,no,no,cellular,31.0,jul,35,2,-1,0,unknown,no,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
33,management,married,tertiary,no,296.0,no,no,cellular,16.0,jul,90,2,-1,0,unknown,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
24,blue-collar,single,secondary,no,1.0,yes,no,cellular,11.0,may,79,2,-1,0,unknown,no,1.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0
39,technician,married,secondary,no,1965.0,yes,no,unknown,2.0,jun,65,1,-1,0,unknown,no,9.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0
27,technician,single,tertiary,no,501.0,no,yes,telephone,30.0,jan,370,4,-1,0,unknown,no,9.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0
50,blue-collar,married,secondary,no,3558.0,no,no,cellular,26.0,aug,84,10,-1,0,unknown,no,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
30,blue-collar,married,secondary,no,177.0,yes,no,cellular,9.0,apr,62,2,332,3,failure,no,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,technician,divorced,secondary,no,204.0,no,no,cellular,7.0,aug,134,2,-1,0,unknown,no,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
30,admin.,married,secondary,no,46.0,yes,no,unknown,6.0,may,114,2,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
35,technician,divorced,secondary,no,2047.0,yes,no,cellular,1.0,oct,66,1,-1,0,unknown,no,9.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0
36,admin.,single,secondary,no,810.0,yes,no,unknown,17.0,jun,296,1,-1,0,unknown,no,0.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0
39,management,single,tertiary,no,1914.0,no,no,cellular,18.0,aug,94,4,-1,0,unknown,no,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
43,admin.,single,secondary,no,56831.0,no,no,unknown,15.0,may,243,1,-1,0,unknown,no,0.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0
43,admin.,single,secondary,no,386.0,no,no,cellular,12.0,oct,242,1,92,4,success,no,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
46,admin.,married,primary,no,469.0,yes,no,cellular,2.0,feb,75,1,264,10,other,no,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
33,admin.,married,tertiary,no,69.0,no,yes,cellular,4.0,may,77,2,-1,0,unknown,no,0.0,1.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0
56,entrepreneur,married,tertiary,no,-124.0,yes,no,unknown,15.0,may,374,5,-1,0,unknown,no,2.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
60,retired,married,primary,no,600.0,no,no,cellular,19.0,aug,99,6,-1,0,unknown,no,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
48,management,married,tertiary,no,3842.0,no,no,cellular,1.0,oct,168,1,122,2,success,no,4.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
31,blue-collar,married,secondary,no,-720.0,yes,yes,unknown,15.0,may,112,2,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
36,blue-collar,single,secondary,no,1127.0,yes,no,cellular,10.0,jul,455,1,-1,0,unknown,no,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
24,student,single,secondary,no,423.0,yes,no,unknown,5.0,may,226,3,-1,0,unknown,no,8.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
27,blue-collar,married,secondary,no,-59.0,no,yes,cellular,8.0,jul,154,3,-1,0,unknown,no,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
36,admin.,married,secondary,no,0.0,yes,yes,cellular,11.0,may,94,1,-1,0,unknown,no,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0
29,technician,married,tertiary,no,1489.0,yes,no,unknown,28.0,may,430,1,-1,0,unknown,no,9.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
42,self-employed,married,secondary,no,0.0,no,no,cellular,14.0,aug,277,4,-1,0,unknown,no,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
44,management,married,tertiary,no,1451.0,yes,no,cellular,5.0,feb,80,7,80,15,failure,no,4.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
42,blue-collar,married,unknown,no,452.0,yes,no,cellular,17.0,nov,359,2,-1,0,unknown,no,1.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0
39,entrepreneur,married,secondary,no,283.0,yes,no,unknown,26.0,may,126,2,-1,0,unknown,no,2.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
45,management,single,tertiary,no,16.0,no,no,cellular,31.0,jul,59,2,-1,0,unknown,no,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
36,blue-collar,married,primary,no,973.0,yes,yes,unknown,23.0,may,293,1,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,3.0,0.0
34,blue-collar,married,secondary,no,1257.0,yes,no,unknown,26.0,may,109,7,-1,0,unknown,no,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
43,technician,married,secondary,no,-1701.0,yes,no,unknown,26.0,may,285,1,-1,0,unknown,no,9.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
32,blue-collar,single,secondary,no,567.0,yes,no,cellular,7.0,may,275,2,342,4,other,no,1.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0
38,technician,married,tertiary,no,-1.0,no,no,cellular,8.0,aug,188,4,-1,0,unknown,no,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
29,blue-collar,married,secondary,no,3310.0,no,no,cellular,1.0,sep,367,1,91,4,failure,no,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
28,blue-collar,married,primary,no,115.0,yes,no,unknown,28.0,may,78,4,-1,0,unknown,no,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0
33,management,single,tertiary,no,321.0,no,no,cellular,22.0,aug,227,2,-1,0,unknown,no,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
43,admin.,married,secondary,no,71.0,no,no,unknown,7.0,may,180,5,-1,0,unknown,no,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0
42,unemployed,divorced,secondary,no,759.0,no,no,cellular,28.0,jan,97,1,169,3,failure,no,10.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
